Driver,LapNumber,LapTime,Position,TyreLife,Compound,Year
GAS,5.0,0 days 00:01:26.361000,13.0,5.0,MEDIUM,2024
GAS,6.0,0 days 00:01:26.042000,13.0,6.0,MEDIUM,2024
GAS,7.0,0 days 00:01:25.820000,13.0,7.0,MEDIUM,2024
GAS,8.0,0 days 00:01:26.465000,13.0,8.0,MEDIUM,2024
GAS,9.0,0 days 00:01:27.148000,14.0,9.0,MEDIUM,2024
GAS,10.0,0 days 00:01:31.535000,17.0,10.0,MEDIUM,2024
GAS,11.0,0 days 00:01:45.677000,18.0,1.0,HARD,2024
GAS,12.0,0 days 00:01:25.070000,17.0,2.0,HARD,2024
GAS,13.0,0 days 00:01:24.816000,17.0,3.0,HARD,2024
GAS,14.0,0 days 00:01:25.214000,17.0,4.0,HARD,2024
GAS,15.0,0 days 00:01:25.529000,16.0,5.0,HARD,2024
GAS,16.0,0 days 00:01:25.537000,15.0,6.0,HARD,2024
GAS,17.0,0 days 00:01:25.165000,14.0,7.0,HARD,2024
GAS,18.0,0 days 00:01:26.182000,14.0,8.0,HARD,2024
GAS,19.0,0 days 00:01:25.403000,14.0,9.0,HARD,2024
GAS,20.0,0 days 00:01:25.058000,13.0,10.0,HARD,2024
GAS,21.0,0 days 00:01:24.878000,13.0,11.0,HARD,2024
GAS,22.0,0 days 00:01:25.105000,13.0,12.0,HARD,2024
GAS,23.0,0 days 00:01:26.161000,14.0,13.0,HARD,2024
GAS,24.0,0 days 00:01:25.882000,14.0,14.0,HARD,2024
GAS,25.0,0 days 00:01:25.988000,14.0,15.0,HARD,2024
GAS,26.0,0 days 00:01:25.742000,14.0,16.0,HARD,2024
GAS,27.0,0 days 00:01:27.191000,15.0,17.0,HARD,2024
GAS,28.0,0 days 00:01:25.823000,15.0,18.0,HARD,2024
GAS,29.0,0 days 00:01:26.079000,15.0,19.0,HARD,2024
GAS,30.0,0 days 00:01:31.004000,17.0,20.0,HARD,2024
GAS,31.0,0 days 00:01:45.757000,19.0,1.0,HARD,2024
GAS,32.0,0 days 00:01:24.423000,19.0,2.0,HARD,2024
GAS,33.0,0 days 00:01:24.252000,18.0,3.0,HARD,2024
GAS,34.0,0 days 00:01:24.383000,17.0,4.0,HARD,2024
GAS,35.0,0 days 00:01:24.822000,17.0,5.0,HARD,2024
GAS,36.0,0 days 00:01:25.591000,17.0,6.0,HARD,2024
GAS,37.0,0 days 00:01:24.386000,16.0,7.0,HARD,2024
GAS,38.0,0 days 00:01:25.229000,17.0,8.0,HARD,2024
GAS,39.0,0 days 00:01:24.591000,17.0,9.0,HARD,2024
GAS,40.0,0 days 00:01:25.104000,17.0,10.0,HARD,2024
GAS,41.0,0 days 00:01:25.772000,17.0,11.0,HARD,2024
GAS,42.0,0 days 00:01:24.605000,16.0,12.0,HARD,2024
GAS,43.0,0 days 00:01:25.142000,16.0,13.0,HARD,2024
GAS,44.0,0 days 00:01:26.175000,16.0,14.0,HARD,2024
GAS,45.0,0 days 00:01:25.425000,16.0,15.0,HARD,2024
GAS,46.0,0 days 00:01:24.403000,16.0,16.0,HARD,2024
GAS,47.0,0 days 00:01:23.923000,16.0,17.0,HARD,2024
GAS,48.0,0 days 00:01:24.036000,16.0,18.0,HARD,2024
GAS,49.0,0 days 00:01:23.852000,16.0,19.0,HARD,2024
GAS,50.0,0 days 00:01:24.077000,16.0,20.0,HARD,2024
GAS,51.0,0 days 00:01:23.755000,15.0,21.0,HARD,2024
GAS,52.0,0 days 00:01:23.973000,15.0,22.0,HARD,2024
BOT,1.0,0 days 00:01:36.375000,19.0,2.0,HARD,2024
BOT,2.0,0 days 00:01:28.377000,19.0,3.0,HARD,2024
BOT,3.0,0 days 00:01:26.918000,19.0,4.0,HARD,2024
BOT,4.0,0 days 00:01:26.324000,19.0,5.0,HARD,2024
BOT,5.0,0 days 00:01:28.242000,17.0,6.0,HARD,2024
BOT,6.0,0 days 00:01:26.499000,17.0,7.0,HARD,2024
BOT,7.0,0 days 00:01:26.359000,17.0,8.0,HARD,2024
BOT,8.0,0 days 00:01:26.206000,17.0,9.0,HARD,2024
BOT,9.0,0 days 00:01:26.188000,17.0,10.0,HARD,2024
BOT,10.0,0 days 00:01:26.118000,16.0,11.0,HARD,2024
BOT,11.0,0 days 00:01:26.470000,16.0,12.0,HARD,2024
BOT,12.0,0 days 00:01:26.207000,14.0,13.0,HARD,2024
BOT,13.0,0 days 00:01:26.349000,13.0,14.0,HARD,2024
BOT,14.0,0 days 00:01:26.481000,13.0,15.0,HARD,2024
BOT,15.0,0 days 00:01:26.790000,12.0,16.0,HARD,2024
BOT,16.0,0 days 00:01:26.569000,11.0,17.0,HARD,2024
BOT,17.0,0 days 00:01:26.396000,11.0,18.0,HARD,2024
BOT,18.0,0 days 00:01:26.359000,10.0,19.0,HARD,2024
BOT,19.0,0 days 00:01:26.456000,9.0,20.0,HARD,2024
BOT,20.0,0 days 00:01:26.803000,9.0,21.0,HARD,2024
BOT,21.0,0 days 00:01:27.230000,10.0,22.0,HARD,2024
BOT,22.0,0 days 00:01:27.404000,11.0,23.0,HARD,2024
BOT,23.0,0 days 00:01:26.943000,11.0,24.0,HARD,2024
BOT,24.0,0 days 00:01:26.542000,11.0,25.0,HARD,2024
BOT,25.0,0 days 00:01:26.863000,12.0,26.0,HARD,2024
BOT,26.0,0 days 00:01:26.885000,13.0,27.0,HARD,2024
BOT,27.0,0 days 00:01:26.309000,13.0,28.0,HARD,2024
BOT,28.0,0 days 00:01:25.804000,13.0,29.0,HARD,2024
BOT,29.0,0 days 00:01:26.827000,14.0,30.0,HARD,2024
BOT,30.0,0 days 00:01:26.022000,14.0,31.0,HARD,2024
BOT,31.0,0 days 00:01:26.004000,14.0,32.0,HARD,2024
BOT,32.0,0 days 00:01:27.859000,15.0,33.0,HARD,2024
BOT,33.0,0 days 00:01:30.924000,15.0,34.0,HARD,2024
BOT,34.0,0 days 00:01:45.462000,18.0,2.0,MEDIUM,2024
BOT,35.0,0 days 00:01:25.336000,18.0,3.0,MEDIUM,2024
BOT,36.0,0 days 00:01:25.114000,18.0,4.0,MEDIUM,2024
BOT,37.0,0 days 00:01:25.213000,18.0,5.0,MEDIUM,2024
BOT,38.0,0 days 00:01:26.704000,18.0,6.0,MEDIUM,2024
BOT,39.0,0 days 00:01:25.081000,18.0,7.0,MEDIUM,2024
BOT,40.0,0 days 00:01:25.160000,18.0,8.0,MEDIUM,2024
BOT,41.0,0 days 00:01:26.310000,18.0,9.0,MEDIUM,2024
BOT,42.0,0 days 00:01:26.036000,18.0,10.0,MEDIUM,2024
BOT,43.0,0 days 00:01:24.637000,18.0,11.0,MEDIUM,2024
BOT,44.0,0 days 00:01:24.792000,18.0,12.0,MEDIUM,2024
BOT,45.0,0 days 00:01:24.588000,18.0,13.0,MEDIUM,2024
BOT,46.0,0 days 00:01:24.358000,18.0,14.0,MEDIUM,2024
BOT,47.0,0 days 00:01:24.089000,17.0,15.0,MEDIUM,2024
BOT,48.0,0 days 00:01:25.126000,17.0,16.0,MEDIUM,2024
BOT,49.0,0 days 00:01:23.885000,17.0,17.0,MEDIUM,2024
BOT,50.0,0 days 00:01:24.357000,17.0,18.0,MEDIUM,2024
BOT,51.0,0 days 00:01:23.979000,16.0,19.0,MEDIUM,2024
BOT,52.0,0 days 00:01:23.609000,16.0,20.0,MEDIUM,2024
HUL,1.0,0 days 00:01:35.519000,16.0,1.0,MEDIUM,2024
HUL,2.0,0 days 00:01:27.512000,16.0,2.0,MEDIUM,2024
HUL,3.0,0 days 00:01:26.434000,16.0,3.0,MEDIUM,2024
HUL,4.0,0 days 00:01:26.541000,16.0,4.0,MEDIUM,2024
HUL,5.0,0 days 00:01:31.729000,18.0,5.0,MEDIUM,2024
HUL,6.0,0 days 00:02:00.178000,20.0,1.0,HARD,2024
HUL,7.0,0 days 00:01:25.882000,20.0,2.0,HARD,2024
HUL,8.0,0 days 00:01:25.351000,19.0,3.0,HARD,2024
HUL,9.0,0 days 00:01:25.191000,19.0,4.0,HARD,2024
HUL,10.0,0 days 00:01:25.194000,19.0,5.0,HARD,2024
HUL,11.0,0 days 00:01:25.322000,19.0,6.0,HARD,2024
HUL,12.0,0 days 00:01:25.166000,19.0,7.0,HARD,2024
HUL,13.0,0 days 00:01:24.983000,19.0,8.0,HARD,2024
HUL,14.0,0 days 00:01:25.014000,19.0,9.0,HARD,2024
HUL,15.0,0 days 00:01:25.862000,19.0,10.0,HARD,2024
HUL,16.0,0 days 00:01:25.017000,18.0,11.0,HARD,2024
HUL,17.0,0 days 00:01:26.119000,18.0,12.0,HARD,2024
HUL,18.0,0 days 00:01:25.465000,18.0,13.0,HARD,2024
HUL,19.0,0 days 00:01:25.326000,18.0,14.0,HARD,2024
HUL,20.0,0 days 00:01:26.113000,18.0,15.0,HARD,2024
HUL,21.0,0 days 00:01:25.735000,18.0,16.0,HARD,2024
HUL,22.0,0 days 00:01:25.565000,18.0,17.0,HARD,2024
HUL,23.0,0 days 00:01:25.632000,18.0,18.0,HARD,2024
HUL,24.0,0 days 00:01:25.608000,18.0,19.0,HARD,2024
HUL,25.0,0 days 00:01:25.716000,18.0,20.0,HARD,2024
HUL,26.0,0 days 00:01:25.506000,18.0,21.0,HARD,2024
HUL,27.0,0 days 00:01:25.674000,18.0,22.0,HARD,2024
HUL,28.0,0 days 00:01:25.430000,18.0,23.0,HARD,2024
HUL,29.0,0 days 00:01:25.570000,18.0,24.0,HARD,2024
HUL,30.0,0 days 00:01:25.628000,18.0,25.0,HARD,2024
HUL,31.0,0 days 00:01:25.142000,17.0,26.0,HARD,2024
HUL,32.0,0 days 00:01:29.903000,17.0,27.0,HARD,2024
HUL,33.0,0 days 00:01:56.554000,19.0,1.0,HARD,2024
HUL,34.0,0 days 00:01:23.587000,19.0,2.0,HARD,2024
HUL,35.0,0 days 00:01:23.761000,19.0,3.0,HARD,2024
HUL,36.0,0 days 00:01:23.772000,19.0,4.0,HARD,2024
HUL,37.0,0 days 00:01:27.809000,19.0,5.0,HARD,2024
HUL,38.0,0 days 00:01:23.880000,19.0,6.0,HARD,2024
HUL,39.0,0 days 00:01:24.019000,19.0,7.0,HARD,2024
HUL,40.0,0 days 00:01:23.621000,19.0,8.0,HARD,2024
HUL,41.0,0 days 00:01:23.449000,19.0,9.0,HARD,2024
HUL,42.0,0 days 00:01:23.624000,19.0,10.0,HARD,2024
HUL,43.0,0 days 00:01:23.591000,19.0,11.0,HARD,2024
HUL,44.0,0 days 00:01:23.275000,19.0,12.0,HARD,2024
HUL,45.0,0 days 00:01:23.807000,19.0,13.0,HARD,2024
HUL,46.0,0 days 00:01:24.107000,19.0,14.0,HARD,2024
HUL,47.0,0 days 00:01:26.991000,19.0,15.0,HARD,2024
HUL,48.0,0 days 00:01:25.125000,19.0,16.0,HARD,2024
HUL,49.0,0 days 00:01:23.404000,18.0,17.0,HARD,2024
HUL,50.0,0 days 00:01:24.017000,18.0,18.0,HARD,2024
HUL,51.0,0 days 00:01:24.211000,17.0,19.0,HARD,2024
HUL,52.0,0 days 00:01:23.966000,17.0,20.0,HARD,2024
ZHO,1.0,0 days 00:01:36.732000,20.0,2.0,MEDIUM,2024
ZHO,2.0,0 days 00:01:28.721000,20.0,3.0,MEDIUM,2024
ZHO,3.0,0 days 00:01:26.997000,20.0,4.0,MEDIUM,2024
ZHO,4.0,0 days 00:01:26.226000,20.0,5.0,MEDIUM,2024
ZHO,5.0,0 days 00:01:29.256000,20.0,6.0,MEDIUM,2024
ZHO,6.0,0 days 00:01:25.942000,18.0,7.0,MEDIUM,2024
ZHO,7.0,0 days 00:01:26.381000,18.0,8.0,MEDIUM,2024
ZHO,8.0,0 days 00:01:26.411000,18.0,9.0,MEDIUM,2024
ZHO,9.0,0 days 00:01:26.315000,18.0,10.0,MEDIUM,2024
ZHO,10.0,0 days 00:01:26.128000,18.0,11.0,MEDIUM,2024
ZHO,11.0,0 days 00:01:26.488000,17.0,12.0,MEDIUM,2024
ZHO,12.0,0 days 00:01:26.348000,15.0,13.0,MEDIUM,2024
ZHO,13.0,0 days 00:01:26.802000,14.0,14.0,MEDIUM,2024
ZHO,14.0,0 days 00:01:27.092000,14.0,15.0,MEDIUM,2024
ZHO,15.0,0 days 00:01:32.048000,13.0,16.0,MEDIUM,2024
ZHO,16.0,0 days 00:01:49.128000,19.0,2.0,HARD,2024
ZHO,17.0,0 days 00:01:25.092000,19.0,3.0,HARD,2024
ZHO,18.0,0 days 00:01:25.245000,19.0,4.0,HARD,2024
ZHO,19.0,0 days 00:01:25.777000,19.0,5.0,HARD,2024
ZHO,20.0,0 days 00:01:25.588000,19.0,6.0,HARD,2024
ZHO,21.0,0 days 00:01:25.743000,19.0,7.0,HARD,2024
ZHO,22.0,0 days 00:01:25.876000,19.0,8.0,HARD,2024
ZHO,23.0,0 days 00:01:26.061000,19.0,9.0,HARD,2024
ZHO,24.0,0 days 00:01:26.041000,19.0,10.0,HARD,2024
ZHO,25.0,0 days 00:01:25.583000,19.0,11.0,HARD,2024
ZHO,26.0,0 days 00:01:25.549000,19.0,12.0,HARD,2024
ZHO,27.0,0 days 00:01:25.603000,19.0,13.0,HARD,2024
ZHO,28.0,0 days 00:01:25.699000,19.0,14.0,HARD,2024
ZHO,29.0,0 days 00:01:25.515000,19.0,15.0,HARD,2024
ZHO,30.0,0 days 00:01:25.491000,19.0,16.0,HARD,2024
ZHO,31.0,0 days 00:01:25.478000,18.0,17.0,HARD,2024
ZHO,32.0,0 days 00:01:25.356000,18.0,18.0,HARD,2024
ZHO,33.0,0 days 00:01:25.451000,17.0,19.0,HARD,2024
ZHO,34.0,0 days 00:01:25.487000,16.0,20.0,HARD,2024
ZHO,35.0,0 days 00:01:25.520000,16.0,21.0,HARD,2024
ZHO,36.0,0 days 00:01:26.606000,16.0,22.0,HARD,2024
ZHO,37.0,0 days 00:01:25.205000,15.0,23.0,HARD,2024
ZHO,38.0,0 days 00:01:26.652000,15.0,24.0,HARD,2024
ZHO,39.0,0 days 00:01:25.584000,15.0,25.0,HARD,2024
ZHO,40.0,0 days 00:01:25.820000,15.0,26.0,HARD,2024
ZHO,41.0,0 days 00:01:26.437000,16.0,27.0,HARD,2024
ZHO,42.0,0 days 00:01:27.640000,17.0,28.0,HARD,2024
ZHO,43.0,0 days 00:01:26.916000,17.0,29.0,HARD,2024
ZHO,44.0,0 days 00:01:26.918000,17.0,30.0,HARD,2024
ZHO,45.0,0 days 00:01:25.632000,17.0,31.0,HARD,2024
ZHO,46.0,0 days 00:01:25.857000,17.0,32.0,HARD,2024
ZHO,47.0,0 days 00:01:27.442000,18.0,33.0,HARD,2024
ZHO,48.0,0 days 00:01:25.840000,18.0,34.0,HARD,2024
ZHO,49.0,0 days 00:01:26.298000,19.0,35.0,HARD,2024
ZHO,50.0,0 days 00:01:25.539000,19.0,36.0,HARD,2024
ZHO,51.0,0 days 00:01:25.946000,18.0,37.0,HARD,2024
ZHO,52.0,0 days 00:01:27.280000,18.0,38.0,HARD,2024
STR,1.0,0 days 00:01:35.810000,17.0,2.0,HARD,2024
STR,2.0,0 days 00:01:28.342000,18.0,3.0,HARD,2024
STR,3.0,0 days 00:01:26.734000,18.0,4.0,HARD,2024
STR,4.0,0 days 00:01:26.253000,18.0,5.0,HARD,2024
STR,5.0,0 days 00:01:27.234000,16.0,6.0,HARD,2024
STR,6.0,0 days 00:01:25.558000,16.0,7.0,HARD,2024
STR,7.0,0 days 00:01:26.208000,15.0,8.0,HARD,2024
STR,8.0,0 days 00:01:25.799000,15.0,9.0,HARD,2024
STR,9.0,0 days 00:01:26.024000,15.0,10.0,HARD,2024
STR,10.0,0 days 00:01:26.182000,14.0,11.0,HARD,2024
STR,11.0,0 days 00:01:25.675000,13.0,12.0,HARD,2024
STR,12.0,0 days 00:01:25.947000,12.0,13.0,HARD,2024
STR,13.0,0 days 00:01:26.143000,11.0,14.0,HARD,2024
STR,14.0,0 days 00:01:25.895000,10.0,15.0,HARD,2024
STR,15.0,0 days 00:01:26.986000,10.0,16.0,HARD,2024
STR,16.0,0 days 00:01:26.593000,9.0,17.0,HARD,2024
STR,17.0,0 days 00:01:26.584000,9.0,18.0,HARD,2024
STR,18.0,0 days 00:01:27.524000,9.0,19.0,HARD,2024
STR,19.0,0 days 00:01:31.321000,10.0,20.0,HARD,2024
STR,20.0,0 days 00:01:45.665000,17.0,3.0,HARD,2024
STR,21.0,0 days 00:01:24.721000,17.0,4.0,HARD,2024
STR,22.0,0 days 00:01:24.721000,17.0,5.0,HARD,2024
STR,23.0,0 days 00:01:24.659000,17.0,6.0,HARD,2024
STR,24.0,0 days 00:01:24.768000,17.0,7.0,HARD,2024
STR,25.0,0 days 00:01:24.743000,17.0,8.0,HARD,2024
STR,26.0,0 days 00:01:24.491000,17.0,9.0,HARD,2024
STR,27.0,0 days 00:01:24.437000,17.0,10.0,HARD,2024
STR,28.0,0 days 00:01:24.618000,17.0,11.0,HARD,2024
STR,29.0,0 days 00:01:25.397000,17.0,12.0,HARD,2024
STR,30.0,0 days 00:01:26.377000,16.0,13.0,HARD,2024
STR,31.0,0 days 00:01:24.749000,16.0,14.0,HARD,2024
STR,32.0,0 days 00:01:25.576000,14.0,15.0,HARD,2024
STR,33.0,0 days 00:01:24.947000,14.0,16.0,HARD,2024
STR,34.0,0 days 00:01:24.856000,14.0,17.0,HARD,2024
STR,35.0,0 days 00:01:24.863000,14.0,18.0,HARD,2024
STR,36.0,0 days 00:01:29.334000,13.0,19.0,HARD,2024
STR,37.0,0 days 00:01:43.775000,17.0,2.0,MEDIUM,2024
STR,38.0,0 days 00:01:23.617000,16.0,3.0,MEDIUM,2024
STR,39.0,0 days 00:01:24.430000,16.0,4.0,MEDIUM,2024
STR,40.0,0 days 00:01:25.777000,16.0,5.0,MEDIUM,2024
STR,41.0,0 days 00:01:23.702000,15.0,6.0,MEDIUM,2024
STR,42.0,0 days 00:01:23.823000,15.0,7.0,MEDIUM,2024
STR,43.0,0 days 00:01:23.810000,15.0,8.0,MEDIUM,2024
STR,44.0,0 days 00:01:23.654000,15.0,9.0,MEDIUM,2024
STR,45.0,0 days 00:01:23.427000,15.0,10.0,MEDIUM,2024
STR,46.0,0 days 00:01:23.906000,15.0,11.0,MEDIUM,2024
STR,47.0,0 days 00:01:24.014000,15.0,12.0,MEDIUM,2024
STR,48.0,0 days 00:01:26.104000,15.0,13.0,MEDIUM,2024
STR,49.0,0 days 00:01:25.064000,15.0,14.0,MEDIUM,2024
STR,50.0,0 days 00:01:30.186000,15.0,15.0,MEDIUM,2024
STR,51.0,0 days 00:01:50.980000,19.0,1.0,SOFT,2024
STR,52.0,0 days 00:01:22.232000,19.0,2.0,SOFT,2024
TSU,1.0,0 days 00:01:35.235000,14.0,2.0,HARD,2024
TSU,2.0,0 days 00:01:27.538000,15.0,3.0,HARD,2024
TSU,3.0,0 days 00:01:26.665000,15.0,4.0,HARD,2024
TSU,4.0,0 days 00:01:26.198000,15.0,5.0,HARD,2024
TSU,5.0,0 days 00:01:32.241000,19.0,6.0,HARD,2024
TSU,6.0,0 days 00:01:28.473000,19.0,7.0,HARD,2024
TSU,7.0,0 days 00:01:40.319000,19.0,8.0,HARD,2024
